,imdb_id,script_id,title,year,gross (inflation-adjusted),link,texts
834,tt0121765,1360,Star Wars: Episode II - Attack of the Clones,2002,465.0,film_20100519/all_imsdb_05_19_10/Star-Wars-Attack-of-the-Clones.html,lol
835,tt0121766,3427,Star Wars: Episode III - Revenge of the Sith,2005,515.0,http://www.imsdb.com/Movie Scripts/Star Wars: Revenge of the Sith Script.html,"




Star Wars: Revenge of the Sith Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





Star Wars: Revenge of the Sith Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating   (8.24 out of 10)





Writers  George Lucas
Genres  Sci-Fi  Adventure  Action  Fantasy
Movie Release Date : May 2005

Read ""Star Wars: Revenge of the Sith"" Script





"
836,tt0122151,2757,Lethal Weapon 4,1998,241.0,http://www.imsdb.com/Movie Scripts/Lethal Weapon 4 Script.html,"




Lethal Weapon 4 Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





Lethal Weapon 4 Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating   (9.25 out of 10)





Writers  Channing Gibson  Jonathan Lemkin  Alfred Gough  Miles Millar
Genres  Action  Comedy  Crime  Thriller
Script Date : May 1998







User Comments for Lethal Weapon 4


"
837,tt0122459,4871,Return to Me,2000,52.0,http://www.scifiscripts.com/msol/return_to_me.html,"
RETURN TO ME







METRO-GOLDWYN-MAYER

RETURN TO ME
a.k.a.
DISTANCE CALLS
by
Bonnie Hunt and Donald Lake

Directed by
Bonnie Hunt   

Starring :
David Duchovny ............... Bob Rueland
Minnie Driver................. Grace Briggs
Caroll O' Connor.............. Marty O' Reilly
Robert Loggia................. Angelo Pardipillo
Bonnie Hunt................... Megan Dayton
David Alan Grier.............. Dr. Charles Johnson
James Belushi................. Joe Dayton


****************************
A WHITE SCREEN

We sense this is someone's P.O.V.  The WHITE slowly disperses as hints
of BLUE SKY peek through.  We are DESCENDING through the CLOUDS as the
evening sunset weaves a blanket of orange and red hues over a LARGE CITY
which slowly comes INTO FOCUS.

Floating HIGH ABOVE the peaks and valleys of CHICAGO'S SKYLINE, as if
being mysteriously moved to a letter on a Ouija Board, WE ARE DRAWN to
an unfinished STEEL-FRAMED SKYSCRAPER.  The hum of the construction wo"
838,tt0122529,1010,Henry Fool,1997,2.0,film_20100519/all_imsdb_05_19_10/Henry-Fool.html,lol
839,tt0122690,1287,Ronin,1998,77.0,film_20100519/all_imsdb_05_19_10/Ronin.html,lol
840,tt0122933,1652,Analyze This,1999,183.0,http://www.imsdb.com/Movie Scripts/Analyze This Script.html,"




Analyze This Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





Analyze This Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating  None available





Writers  Peter Tolan  Harold Ramis  Kenneth Lonergan
Genres  Comedy  Crime
Script Date : July 1998

Read ""Analyze This"" Script






User Comments for Analyze This





Add your own com"
841,tt0123755,2095,Cube,1997,0.0,http://www.imsdb.com/Movie Scripts/Cube Script.html,"




Cube Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





Cube Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating   (6.00 out of 10)





Writers  Andr� Bijelic  Vincenzo Natali  Graeme Manson
Genres  Thriller  Sci-Fi  Horror  Mystery
Script Date : December 1997

Read ""Cube"" Script






User Comments for Cube


gothika  (9 out of 10 "
842,tt0123964,2762,Life,1999,109.0,http://www.imsdb.com/Movie Scripts/Life Script.html,"




Life Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





Life Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating   (8.00 out of 10)





Writers  Robert Ramsey  Matthew Stone
Genres  Comedy  Drama
Movie Release Date : April 1999

Read ""Life"" Script






User Comments for Life


Nikki88  (8 out of 10 )Funny money. Definitely one of m"
843,tt0124198,1451,Very Bad Things,1998,18.0,film_20100519/all_imsdb_05_19_10/Very-Bad-Things.html,lol
844,tt0124298,1853,Blast from the Past,1999,45.0,"http://www.imsdb.com/Movie Scripts/Blast from the Past, The Script.html","




Blast from the Past, The Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





Blast from the Past, The Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating   (9.50 out of 10)





Writers  Bill Kelly  Hugh Wilson
Genres  Comedy  Drama  Romance

Read ""Blast from the Past, The"" Script






User Comments for Blast from the Past, The


Sha"
845,tt0124315,806,The Cider House Rules,1999,98.0,"film_20100519/all_imsdb_05_19_10/Cider-House-Rules,-The.html",lol
846,tt0125439,3020,Notting Hill,1999,198.0,http://www.imsdb.com/Movie Scripts/Notting Hill Script.html,"




Notting Hill Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





Notting Hill Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating   (9.35 out of 10)





Writers  Richard Curtis
Genres  Comedy  Romance  Drama
Script Date : December 1999

Read ""Notting Hill"" Script






User Comments for Notting Hill


Roger  (10 out of 10 )This is th"
847,tt0125664,2833,Man on the Moon,1999,59.0,http://www.imsdb.com/Movie Scripts/Man on the Moon Script.html,"




Man on the Moon Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





Man on the Moon Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating   (10.00 out of 10)





Writers  Scott Alexander  Larry Karaszewski
Genres  Comedy  Drama
Script Date : December 1999

Read ""Man on the Moon"" Script






User Comments for Man on the Moon


Bripster"
848,tt0126029,3331,Shrek,2001,411.0,http://www.imsdb.com/Movie Scripts/Shrek Script.html,"




Shrek Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





Shrek Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating   (9.67 out of 10)





Writers  William Steig  Ted Elliott
Genres  Animation  Adventure  Comedy  Family  Fantasy  Romance
Movie Release Date : May 2001

Read ""Shrek"" Script






User Comments for Shrek


Dead J.  (10 o"
849,tt0126388,4516,Legionnaire,1998,,http://www.dailyscript.com/scripts/Legionnaire.txt,"LEGIONNAIRE
                      -----------














                     Screenplay by 

                    Sheldon Lettich
                           and
                   Rebecca Morrison




















CHAPTER 1: PROLOGUE
-------------------

FADE IN:

INT. ""LE POIVROT"" - MARSEILLES - 1925 - NIGHT

LOUD, THUMPING ORCHESTRA MUSIC. A LINE of CAN-CAN GIRLS furiously KICK... TWIRL... and FLASH THIGHS across a COLORFUL SPOTLIT STAGE accompanied by a SMALL ORCHESTRA.

The Dancers' seductive winks... Pouting lips... CLINCHED SHAKING BREASTS... and FANNY-BOWS, entice AUDIENCE CLAPS, WHISTLES, HOOTS and CHEERS.

An UPSCALE, EXCLUSIVE, NIGHT CLUB packed with STYLISH, CHIC PATRONS. Everyone CLAPS... STOMP FEET or MOVES with the MUSIC... A WAITER rushes through the crowded room with a TRAY of DRINKS. He crosses a COUPLE sitting at a table.

The couple rise from the table, strolling through the room past...

RENE GALGANI -- a"
850,tt0126886,2214,Election,1999,25.0,http://www.imsdb.com/Movie Scripts/Election Script.html,"




Election Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





Election Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating  None available





Writers  Alexander Payne  Jim Taylor
Genres  Comedy
Script Date : July 1997

Read ""Election"" Script






User Comments for Election





Add your own comment







*Name: 
  
E-mail: 
 


*Co"
851,tt0127536,7124,Elizabeth,1998,55.0,ElizabethHSF.pdf,lol
852,tt0128442,8526,Rounders,1998,42.0,ROUNDERS (1998) by David Levien and Brian Koppelman.pdf,lol
853,tt0128445,1291,Rushmore,1998,31.0,film_20100519/all_imsdb_05_19_10/Rushmore.html,lol
854,tt0128853,3763,You've Got Mail,1998,215.0,http://www.imsdb.com/Movie Scripts/You've Got Mail Script.html,"




You've Got Mail Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





You've Got Mail Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating   (8.75 out of 10)





Writers  Nora Ephron  Delia Ephron
Genres  Comedy  Romance
Script Date : February 1998

Read ""You've Got Mail"" Script






User Comments for You've Got Mail


S  (10 out of 10"
855,tt0129167,7962,The Iron Giant,1999,39.0,The Iron Giant.pdf,lol
856,tt0129332,8115,Ravenous,1999,3.0,ravenous.pdf,lol
857,tt0129387,3521,There's Something About Mary,1998,326.0,http://www.imsdb.com/Movie Scripts/There's Something About Mary Script.html,"




There's Something About Mary Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





There's Something About Mary Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating   (9.33 out of 10)





Writers  Peter Farrelly  Bobby Farrelly  Ed Decter  John J. Strauss
Genres  Comedy  Romance
Script Date : October 1997

Read ""There's Something About "
858,tt0130018,2585,I Still Know What You Did Last Summer,1998,74.0,http://www.imsdb.com/Movie Scripts/I Still Know What You Did Last Summer Script.html,"




I Still Know What You Did Last Summer Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





I Still Know What You Did Last Summer Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating  None available





Writers  Trey Callaway
Genres  Horror  Mystery  Thriller
Movie Release Date : November 1998

Read ""I Still Know What You Did Last Summe"
859,tt0131369,2204,Edtv,1999,38.0,http://www.imsdb.com/Movie Scripts/Ed TV Script.html,"




Ed TV Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





Ed TV Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating  None available





Writers  Emile Gaudreault  Sylvie Bochard
Genres  Comedy
Script Date : July 1997

Read ""Ed TV"" Script






User Comments for Ed TV





Add your own comment







*Name: 
  
E-mail: 
 


*Comment: "
860,tt0132347,2976,Mystery Men,1999,50.0,http://www.imsdb.com/Movie Scripts/Mystery Men Script.html,"




Mystery Men Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





Mystery Men Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating   (8.57 out of 10)





Writers  Neil Cuthbert
Genres  Action  Comedy  Fantasy
Script Date : June 1997

Read ""Mystery Men"" Script






User Comments for Mystery Men


Charsa  (10 out of 10 )Mystery Men is th"
861,tt0132512,1710,At First Sight,1999,38.0,http://www.imsdb.com/Movie Scripts/At First Sight Script.html,"




At First Sight Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





At First Sight Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating   (9.00 out of 10)





Writers  Oliver Sacks  Steve Levitt  Irwin Winkler  Rob Cowan
Genres  Drama

Read ""At First Sight"" Script






User Comments for At First Sight


Allison  (10 out of 10 )Oh my g"
862,tt0132910,2085,The Crow: Salvation,2000,,"http://www.imsdb.com/Movie Scripts/Crow Salvation, The Script.html","




Crow Salvation, The Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





Crow Salvation, The Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating   (5.00 out of 10)





Writers  Chip Johannessen
Genres  Action  Drama  Crime  Horror  Thriller

Read ""Crow Salvation, The"" Script






User Comments for Crow Salvation, The


Indie Brit  (1"
863,tt0133093,1141,The Matrix,1999,292.0,"film_20100519/all_imsdb_05_19_10/Matrix,-The.html",lol
864,tt0133751,4190,The Faculty,1998,74.0,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Faculty_The.pdf,lol
865,tt0133952,3336,The Siege,1998,75.0,"http://www.imsdb.com/Movie Scripts/Siege, The Script.html","




Siege, The Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





Siege, The Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating   (10.00 out of 10)





Writers  Lawrence Wright  Menno Meyjes  Edward Zwick
Genres  Action  Thriller  Drama
Movie Release Date : November 1998

Read ""Siege, The"" Script






User Comments for Siege, The


Sh"
866,tt0134084,3285,Scream 3,2000,143.0,http://www.imsdb.com/Movie Scripts/Scream 3 Script.html,"




Scream 3 Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





Scream 3 Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating   (8.14 out of 10)





Writers  Kevin Williamson  Ehren Kruger
Genres  Horror  Mystery  Thriller
Script Date : May 1999

Read ""Scream 3"" Script






User Comments for Scream 3


Nima  (7 out of 10 )Scream 3 , kil"
867,tt0134119,3500,The Talented Mr. Ripley,1999,139.0,"http://www.imsdb.com/Movie Scripts/Talented Mr. Ripley, The Script.html","




Talented Mr. Ripley, The Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





Talented Mr. Ripley, The Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating  None available





Writers  Anthony Minghella
Genres  Crime  Drama  Horror  Mystery  Thriller
Script Date : November 1999

Read ""Talented Mr. Ripley, The"" Script






User Comment"
868,tt0134273,1537,8MM,1999,62.0,http://www.imsdb.com/Movie Scripts/8MM Script.html,"




8MM Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





8MM Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating   (8.25 out of 10)





Writers  Andrew Kevin Walker
Genres  Mystery  Thriller
Script Date : May 1997

Read ""8MM"" Script






User Comments for 8MM


ASHISH  (10 out of 10 )The movie is fantastic and the story is a high-spe"
869,tt0134847,3105,Pitch Black,2000,63.0,http://www.imsdb.com/Movie Scripts/Pitch Black Script.html,"




Pitch Black Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





Pitch Black Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating   (8.18 out of 10)





Writers  David Twohy
Genres  Horror  Sci-Fi  Thriller
Script Date : March 1998

Read ""Pitch Black"" Script






User Comments for Pitch Black


Sean Reynolds  (1 out of 10 )I thought t"
870,tt0137363,7800,Arlington Road,1999,41.0,Arlington Road.pdf,lol
